id,created_at,text
966727482379554821,2018-02-22 17:32:47,b'Primero lo meten en la lista plurinominal al Senado y luego lo comparan con Nelson Mandela. \xc2\xa1No hombre! Unos genios.'
966679004227883008,2018-02-22 14:20:09,"b'Fuerza, cohesi\xc3\xb3n y pasi\xc3\xb3n. Con la suma de estos guerreros ganaremos la elecci\xc3\xb3n. #YoMero https://t.co/KU6XMchnae'"
966357418404917248,2018-02-21 17:02:17,"b'\xc2\xa1Feliz cumplea\xc3\xb1os, @VRubioMarquez! Es un honor hacer equipo con mexicanas talentosas como t\xc3\xba. https://t.co/Aq1VgZzgeK'"
966311570857799680,2018-02-21 14:00:06,b'\xc2\xbfY si en lugar de aventurar en las ocurrencias de una constituci\xc3\xb3n moral cumplimos todos la Constituci\xc3\xb3n real? Seamos serios. #YoMero'
966134170081734657,2018-02-21 02:15:10,b'@beltrandelrio Afirmativo.'
966119463950065667,2018-02-21 01:16:44,"b'El s\xc3\xa1bado, mi equipo de campa\xc3\xb1a y yo, estuvimos en el Foro Sol preparando el gran evento de Convenci\xc3\xb3n de Delegados\xe2\x80\xa6 https://t.co/kOZKQ35lwA'"
966090907744423936,2018-02-20 23:23:16,"b'He escuchado a la gente, conozco sus demandas y me har\xc3\xa9 cargo de lo que se tiene que cambiar en nuestro pa\xc3\xads. Quere\xe2\x80\xa6 https://t.co/qbwwmf8BoK'"
966016732178427904,2018-02-20 18:28:31,b'#EnVivo. Toma de Protesta como candidato a la Presidencia de M\xc3\xa9xico por el @partidoverdemex https://t.co/b2vFY7epH2'
965949337762111489,2018-02-20 14:00:43,"b'Creo que en lugar de prohibir debates entre los candidatos en este periodo de intercampa\xc3\xb1as, el @INEMexico deber\xc3\xada\xe2\x80\xa6 https://t.co/Zz8wj2phFz'"
965730270895685632,2018-02-19 23:30:13,b'Hoy rend\xc3\xad protesta como Candidato a la Presidencia de la Rep\xc3\xbablica por @NuevaAlianza. Mi compromiso va con la calid\xe2\x80\xa6 https://t.co/Mc5QtM1Ths'
965636914937323524,2018-02-19 17:19:15,b'As\xc3\xad veo a nuestro pa\xc3\xads y este es el rumbo que quiero darle. Mi \xc3\xbanica obligaci\xc3\xb3n es con M\xc3\xa9xico. Los invito a leer mi\xe2\x80\xa6 https://t.co/b7ocv3xEE8'
965622621982412800,2018-02-19 16:22:28,b'@GHLicona Va por aqu\xc3\xad! Te acuerdas? Cada mexicano necesita cosas diferentes para acceder a sus derechos. Eso toca h\xe2\x80\xa6 https://t.co/09kICV17Fq'
965592055652102146,2018-02-19 14:21:00,"b'Reitero mi respeto, gratitud y admiraci\xc3\xb3n al Ej\xc3\xa9rcito Mexicano, hoy y siempre, por su entrega, patriotismo y lealta\xe2\x80\xa6 https://t.co/aUIH0rIGhR'"
965586838063693825,2018-02-19 14:00:16,b'Las listas pluris del Frente y de Morena reflejan oportunismo e impunidad. Hablan de cambio pero se instalan en lo\xe2\x80\xa6 https://t.co/KWGyTQNjxK'
965423434703421441,2018-02-19 03:10:58,b'Hay momentos en la historia en donde los pueblos se juegan su destino. Hoy es uno de esos momentos \xf0\x9f\x87\xb2\xf0\x9f\x87\xbd https://t.co/PHw9UeeqDo'
965328840363982848,2018-02-18 20:55:05,b'Mi mayor motivaci\xc3\xb3n para ser Presidente es servir a las familias mexicanas. Cuando encuentren el empleo que anhelan\xe2\x80\xa6 https://t.co/fY4SMMg9qG'
965297255719686144,2018-02-18 18:49:34,"b'Tenemos que decirlo fuerte para que en todo el pa\xc3\xads se escuche: nuestra \xc3\xbanica obligaci\xc3\xb3n, pacto y alianza, es con M\xe2\x80\xa6 https://t.co/r5RhS96DNn'"
965296749995737088,2018-02-18 18:47:34,"b'Porque cada persona en M\xc3\xa9xico tiene necesidades muy particulares, \xc3\xa9stas ser\xc3\xa1n atendidas de manera individual median\xe2\x80\xa6 https://t.co/dZQ24JoCTB'"
965254915109957632,2018-02-18 16:01:19,b'#EnVivo. Convenci\xc3\xb3n Nacional de Delegados y Delegadas de la Candidatura a la Presidencia de la Rep\xc3\xbablica https://t.co/hlpbXt6x83'
965100997143080961,2018-02-18 05:49:43,b'@jorgevergara A ver si es cierto.'
965100332425535489,2018-02-18 05:47:04,b'RT @JoseAMeadeK: @jorgevergara \xc2\xa1Eso nunca! La lealtad primero que todo mi estimado. \xc2\xa1Te llevo una camiseta!'
965100304701075456,2018-02-18 05:46:57,"b'RT @JoseAMeadeK: @jorgevergara @Chivas @Omnilife Es m\xc3\xa1s, si yo gano,  voy y te pongo la de @PumasMX frente a la gente de @Omnilife y si yo\xe2\x80\xa6'"
965100282869833729,2018-02-18 05:46:52,b'RT @JoseAMeadeK: @jorgevergara \xc2\xa1Juega!'
965100247931224064,2018-02-18 05:46:44,b'RT @JoseAMeadeK: @jorgevergara \xc2\xa1Juega! Ser\xc3\xa1 doble el gusto por el triunfo de mis @PumasMX.'
965100223079989248,2018-02-18 05:46:38,b'RT @JoseAMeadeK: @jorgevergara La tabla dice que les vamos a ganar muy bonito.'
965100207581970432,2018-02-18 05:46:34,"b'RT @JoseAMeadeK: @jorgevergara @Chivas @peladoalmeyda Yo mero \xc2\xa1Goooya, goooya! \xc2\xa1Universidad!'"
